timestamp_key,timestamp_date,timestamp_time,event_date,event_begin,event_end,event_particulars
2028528_2023-12-18_00:20:00.000000,2023-12-18,00:20:00.000000,2023-12-18,0027,0028,III/1
2028528_2023-12-18_03:35:00.000000,2023-12-18,03:35:00.000000,2023-12-18,0340,0344,III/2
2028534_2023-12-18_14:20:00.000000,2023-12-18,14:20:00.000000,2023-12-18,1421,1422,III/2
2028534_2023-12-19_02:50:00.000000,2023-12-19,02:50:00.000000,2023-12-19,0257,0259,III/1
2028540_2023-12-19_23:20:00.000000,2023-12-19,23:20:00.000000,2023-12-19,2324,2333,III/2
2028540_2023-12-20_03:05:00.000000,2023-12-20,03:05:00.000000,2023-12-20,0313,0317,III/2
2028543_2023-12-20_12:56:00.000000,2023-12-20,12:56:00.000000,2023-12-20,1304,1305,III/1
2032465_2023-12-20_17:35:00.000000,2023-12-20,17:35:00.000000,2023-12-20,1745,1745,III/1
2032465_2023-12-20_20:50:00.000000,2023-12-20,20:50:00.000000,2023-12-20,2100,2104,III/2
2032465_2023-12-20_21:20:00.000000,2023-12-20,21:20:00.000000,2023-12-20,2129,2129,III/2
2032465_2023-12-20_22:05:00.000000,2023-12-20,22:05:00.000000,2023-12-20,2207,2207,III/2
2032465_2023-12-20_22:35:00.000000,2023-12-20,22:35:00.000000,2023-12-20,2236,2238,III/1
2032468_2023-12-21_05:32:00.000000,2023-12-21,05:32:00.000000,2023-12-21,0540,0547,III/1
2032468_2023-12-21_07:02:00.000000,2023-12-21,07:02:00.000000,2023-12-21,0712,0716,III/1
2028549_2023-12-21_10:26:00.000000,2023-12-21,10:26:00.000000,2023-12-21,1040,1044,III/2
2028549_2023-12-21_10:41:00.000000,2023-12-21,10:41:00.000000,2023-12-21,1040,1044,III/2
2028558_2023-12-23_03:36:00.000000,2023-12-23,03:36:00.000000,2023-12-23,0341,0344,III/1
2028558_2023-12-23_06:06:00.000000,2023-12-23,06:06:00.000000,2023-12-23,0611,0611,III/1
2028558_2023-12-23_08:36:00.000000,2023-12-23,08:36:00.000000,2023-12-23,0841,0841,III/1
2028564_2023-12-24_00:52:00.000000,2023-12-24,00:52:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_01:07:00.000000,2023-12-24,01:07:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_01:22:00.000000,2023-12-24,01:22:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_01:37:00.000000,2023-12-24,01:37:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_01:52:00.000000,2023-12-24,01:52:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_02:07:00.000000,2023-12-24,02:07:00.000000,2023-12-24,0101,1056,III/1
2028564_2023-12-24_08:07:00.000000,2023-12-24,08:07:00.000000,2023-12-24,0812,0816,III/2
2028567_2023-12-24_10:58:00.000000,2023-12-24,10:58:00.000000,2023-12-24,1112,1113,III/2
2028570_2023-12-25_01:07:00.000000,2023-12-25,01:07:00.000000,2023-12-25,0108,0115,III/2
2028570_2023-12-25_03:07:00.000000,2023-12-25,03:07:00.000000,2023-12-25,0320,0320,III/1
2028573_2023-12-25_12:28:00.000000,2023-12-25,12:28:00.000000,2023-12-25,1239,1240,III/2
2028576_2023-12-25_21:38:00.000000,2023-12-25,21:38:00.000000,2023-12-25,2143,2151,III/1
2028576_2023-12-25_23:23:00.000000,2023-12-25,23:23:00.000000,2023-12-25,2324,2325,III/2
2028576_2023-12-25_23:23:00.000000,2023-12-25,23:23:00.000000,2023-12-25,2324,2324,III/2
2028576_2023-12-25_23:38:00.000000,2023-12-25,23:38:00.000000,2023-12-25,2343,2344,III/2
2028576_2023-12-26_03:08:00.000000,2023-12-26,03:08:00.000000,2023-12-26,0312,0315,V/2
2028576_2023-12-26_09:23:00.000000,2023-12-26,09:23:00.000000,2023-12-26,0935,0935,III/1
2028579_2023-12-26_09:43:00.000000,2023-12-26,09:43:00.000000,2023-12-26,0949,0949,III/2
2028579_2023-12-26_10:28:00.000000,2023-12-26,10:28:00.000000,2023-12-26,1038,1039,III/1
2028579_2023-12-26_11:43:00.000000,2023-12-26,11:43:00.000000,2023-12-26,1150,1151,III/1
2028582_2023-12-26_14:39:00.000000,2023-12-26,14:39:00.000000,2023-12-26,1439,1441,III/1
2028582_2023-12-26_23:09:00.000000,2023-12-26,23:09:00.000000,2023-12-26,2322,2322,III/1
2028582_2023-12-27_08:54:00.000000,2023-12-27,08:54:00.000000,2023-12-27,0906,0906,III/1
2028585_2023-12-27_11:28:00.000000,2023-12-27,11:28:00.000000,2023-12-27,1137,1140,III/1
2028588_2023-12-28_03:25:00.000000,2023-12-28,03:25:00.000000,2023-12-28,0336,0336,III/2
2028588_2023-12-28_03:55:00.000000,2023-12-28,03:55:00.000000,2023-12-28,0357,0357,III/2
2028642_2024-01-05_15:24:00.000000,2024-01-05,15:24:00.000000,2024-01-05,1525,1525,III/2
2028642_2024-01-05_18:54:00.000000,2024-01-05,18:54:00.000000,2024-01-05,1901,1901,III/1
2028642_2024-01-06_01:09:00.000000,2024-01-06,01:09:00.000000,2024-01-06,0121,0122,III/1
2028642_2024-01-06_02:24:00.000000,2024-01-06,02:24:00.000000,2024-01-06,0229,0231,III/1
2028642_2024-01-06_04:39:00.000000,2024-01-06,04:39:00.000000,2024-01-06,0445,0447,III/1
2028642_2024-01-06_05:39:00.000000,2024-01-06,05:39:00.000000,2024-01-06,0543,0545,III/1
2028642_2024-01-06_07:54:00.000000,2024-01-06,07:54:00.000000,2024-01-06,0756,0759,III/1
2028645_2024-01-06_12:51:00.000000,2024-01-06,12:51:00.000000,2024-01-06,1301,1302,III/1
2028648_2024-01-06_19:26:00.000000,2024-01-06,19:26:00.000000,2024-01-06,1932,1936,III/1
2028648_2024-01-06_21:26:00.000000,2024-01-06,21:26:00.000000,2024-01-06,2129,2129,III/1
2028648_2024-01-07_04:11:00.000000,2024-01-07,04:11:00.000000,2024-01-07,0413,0415,III/1
2028648_2024-01-07_06:26:00.000000,2024-01-07,06:26:00.000000,2024-01-07,0633,0634,III/1
2028648_2024-01-07_07:26:00.000000,2024-01-07,07:26:00.000000,2024-01-07,0728,0732,III/1
2028648_2024-01-07_08:41:00.000000,2024-01-07,08:41:00.000000,2024-01-07,0845,0845,III/1
2028651_2024-01-07_09:50:00.000000,2024-01-07,09:50:00.000000,2024-01-07,0952,0952,III/1
2028660_2024-01-08_15:00:00.000000,2024-01-08,15:00:00.000000,2024-01-08,1513,1517,III/2
2028660_2024-01-08_15:15:00.000000,2024-01-08,15:15:00.000000,2024-01-08,1513,1517,III/2
2028660_2024-01-08_16:15:00.000000,2024-01-08,16:15:00.000000,2024-01-08,1626,1627,III/2
2028660_2024-01-08_19:15:00.000000,2024-01-08,19:15:00.000000,2024-01-08,1921,1922,III/1
2028660_2024-01-09_06:15:00.000000,2024-01-09,06:15:00.000000,2024-01-09,0622,0623,III/1
2028663_2024-01-09_11:03:00.000000,2024-01-09,11:03:00.000000,2024-01-09,1114,1115,III/1
2028663_2024-01-09_12:03:00.000000,2024-01-09,12:03:00.000000,2024-01-09,1213,1216,III/1
2033594_2024-01-09_17:46:00.000000,2024-01-09,17:46:00.000000,2024-01-09,1754,1754,III/2
2033594_2024-01-10_03:16:00.000000,2024-01-10,03:16:00.000000,2024-01-10,0324,0332,III/1
2033594_2024-01-10_03:31:00.000000,2024-01-10,03:31:00.000000,2024-01-10,0324,0332,III/1
2033594_2024-01-10_05:01:00.000000,2024-01-10,05:01:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_05:16:00.000000,2024-01-10,05:16:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_05:31:00.000000,2024-01-10,05:31:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_05:46:00.000000,2024-01-10,05:46:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_06:01:00.000000,2024-01-10,06:01:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_06:16:00.000000,2024-01-10,06:16:00.000000,2024-01-10,0509,0625,III/1
2033594_2024-01-10_05:16:00.000000,2024-01-10,05:16:00.000000,2024-01-10,0527,0528,III/1
2033594_2024-01-10_05:46:00.000000,2024-01-10,05:46:00.000000,2024-01-10,0552,0558,III/1
2033594_2024-01-10_06:46:00.000000,2024-01-10,06:46:00.000000,2024-01-10,0657,0658,III/2
2033594_2024-01-10_09:01:00.000000,2024-01-10,09:01:00.000000,2024-01-10,0905,0905,III/1
2028672_2024-01-10_15:05:00.000000,2024-01-10,15:05:00.000000,2024-01-10,1510,1510,III/1
2028672_2024-01-10_15:50:00.000000,2024-01-10,15:50:00.000000,2024-01-10,1555,1556,III/1
2028672_2024-01-10_18:50:00.000000,2024-01-10,18:50:00.000000,2024-01-10,1858,1905,III/3
2028672_2024-01-10_21:05:00.000000,2024-01-10,21:05:00.000000,2024-01-10,2119,2119,III/2
2028672_2024-01-10_21:50:00.000000,2024-01-10,21:50:00.000000,2024-01-10,2155,2156,III/2
2028672_2024-01-10_23:20:00.000000,2024-01-10,23:20:00.000000,2024-01-10,2331,2335,III/1
2028672_2024-01-11_01:20:00.000000,2024-01-11,01:20:00.000000,2024-01-11,0124,0129,III/2
2028672_2024-01-11_03:05:00.000000,2024-01-11,03:05:00.000000,2024-01-11,0307,0315,III/2
2028678_2024-01-11_16:37:00.000000,2024-01-11,16:37:00.000000,2024-01-11,1650,1650,III/1
2028678_2024-01-11_21:22:00.000000,2024-01-11,21:22:00.000000,2024-01-11,2124,2130,III/1
2028678_2024-01-12_02:52:00.000000,2024-01-12,02:52:00.000000,2024-01-12,0257,0259,III/2
2028681_2024-01-12_11:28:00.000000,2024-01-12,11:28:00.000000,2024-01-12,1133,1141,III/2
2028681_2024-01-12_13:13:00.000000,2024-01-12,13:13:00.000000,2024-01-12,1314,1314,III/1
2028684_2024-01-12_14:39:00.000000,2024-01-12,14:39:00.000000,2024-01-12,1449,1449,III/1
2028684_2024-01-12_17:24:00.000000,2024-01-12,17:24:00.000000,2024-01-12,1736,1736,III/1
2028684_2024-01-12_23:24:00.000000,2024-01-12,23:24:00.000000,2024-01-12,2338,2343,III/1
2028684_2024-01-12_23:39:00.000000,2024-01-12,23:39:00.000000,2024-01-12,2338,2343,III/1
2028684_2024-01-13_00:39:00.000000,2024-01-13,00:39:00.000000,2024-01-13,0040,0045,III/2
2028684_2024-01-13_01:54:00.000000,2024-01-13,01:54:00.000000,2024-01-13,0201,0206,III/3
2028684_2024-01-13_03:39:00.000000,2024-01-13,03:39:00.000000,2024-01-13,0339,0344,III/1
2028684_2024-01-13_07:09:00.000000,2024-01-13,07:09:00.000000,2024-01-13,0719,0719,III/2
2028684_2024-01-13_08:24:00.000000,2024-01-13,08:24:00.000000,2024-01-13,0838,0838,III/2
2028684_2024-01-13_09:09:00.000000,2024-01-13,09:09:00.000000,2024-01-13,0922,0922,III/1
2028687_2024-01-13_11:57:00.000000,2024-01-13,11:57:00.000000,2024-01-13,1202,1207,III/2
2028690_2024-01-13_14:42:00.000000,2024-01-13,14:42:00.000000,2024-01-13,1448,1449,III/1
2028690_2024-01-13_15:42:00.000000,2024-01-13,15:42:00.000000,2024-01-13,1550,1550,III/1
2028690_2024-01-14_00:12:00.000000,2024-01-14,00:12:00.000000,2024-01-14,0014,0022,V/2
2028690_2024-01-14_06:12:00.000000,2024-01-14,06:12:00.000000,2024-01-14,0624,0625,III/1
2028693_2024-01-14_11:40:00.000000,2024-01-14,11:40:00.000000,2024-01-14,1146,1152,II/2    420
2028693_2024-01-14_12:10:00.000000,2024-01-14,12:10:00.000000,2024-01-14,1210,1214,III/1
2028696_2024-01-15_00:29:00.000000,2024-01-15,00:29:00.000000,2024-01-15,0031,0045,III/1
2028696_2024-01-15_00:44:00.000000,2024-01-15,00:44:00.000000,2024-01-15,0031,0045,III/1
2028699_2024-01-15_11:08:00.000000,2024-01-15,11:08:00.000000,2024-01-15,1121,1121,III/2
2028699_2024-01-15_12:23:00.000000,2024-01-15,12:23:00.000000,2024-01-15,1225,1225,III/1
2028702_2024-01-15_14:02:00.000000,2024-01-15,14:02:00.000000,2024-01-15,1401,1409,III/1
2028702_2024-01-16_02:02:00.000000,2024-01-16,02:02:00.000000,2024-01-16,0203,0204,III/2
2028708_2024-01-17_06:19:00.000000,2024-01-17,06:19:00.000000,2024-01-17,0629,0629,III/1
2028711_2024-01-17_11:50:00.000000,2024-01-17,11:50:00.000000,2024-01-17,1202,1203,III/2
2028711_2024-01-17_12:35:00.000000,2024-01-17,12:35:00.000000,2024-01-17,1240,1241,III/1
2028711_2024-01-17_12:35:00.000000,2024-01-17,12:35:00.000000,2024-01-17,1240,1242,III/2
2028714_2024-01-18_01:22:00.000000,2024-01-18,01:22:00.000000,2024-01-18,0129,0129,III/1
2028714_2024-01-18_08:07:00.000000,2024-01-18,08:07:00.000000,2024-01-18,0821,0821,III/1
2028717_2024-01-18_11:48:00.000000,2024-01-18,11:48:00.000000,2024-01-18,1151,1152,III/1
2028726_2024-01-19_23:12:00.000000,2024-01-19,23:12:00.000000,2024-01-19,2323,2324,III/2
2028726_2024-01-20_02:57:00.000000,2024-01-20,02:57:00.000000,2024-01-20,0257,0258,III/1
2028726_2024-01-20_05:42:00.000000,2024-01-20,05:42:00.000000,2024-01-20,0554,0557,V/2
2028726_2024-01-20_08:42:00.000000,2024-01-20,08:42:00.000000,2024-01-20,0851,0852,III/1
2028735_2024-01-21_09:12:00.000000,2024-01-21,09:12:00.000000,2024-01-21,0915,0919,III/2
2028735_2024-01-21_09:57:00.000000,2024-01-21,09:57:00.000000,2024-01-21,1005,1012,III/2
2028735_2024-01-21_10:12:00.000000,2024-01-21,10:12:00.000000,2024-01-21,1024,1024,III/1
2028735_2024-01-21_10:42:00.000000,2024-01-21,10:42:00.000000,2024-01-21,1055,1056,III/1
2028735_2024-01-21_12:27:00.000000,2024-01-21,12:27:00.000000,2024-01-21,1230,1230,III/1
2028738_2024-01-21_14:17:00.000000,2024-01-21,14:17:00.000000,2024-01-21,1423,1425,III/1
2028738_2024-01-22_00:47:00.000000,2024-01-22,00:47:00.000000,2024-01-22,0057,0100,III/2
2028738_2024-01-22_06:02:00.000000,2024-01-22,06:02:00.000000,2024-01-22,0613,0619,III/3
2028738_2024-01-22_06:17:00.000000,2024-01-22,06:17:00.000000,2024-01-22,0613,0619,III/3
2028738_2024-01-22_07:17:00.000000,2024-01-22,07:17:00.000000,2024-01-22,0727,0727,III/1
2028741_2024-01-22_12:25:00.000000,2024-01-22,12:25:00.000000,2024-01-22,1229,1231,III/2
2028741_2024-01-22_13:25:00.000000,2024-01-22,13:25:00.000000,2024-01-22,1327,1327,III/1
2028747_2024-01-23_10:53:00.000000,2024-01-23,10:53:00.000000,2024-01-23,1056,1057,III/1
2028750_2024-01-23_16:22:00.000000,2024-01-23,16:22:00.000000,2024-01-23,1623,1625,III/2
2028750_2024-01-23_17:07:00.000000,2024-01-23,17:07:00.000000,2024-01-23,1717,1717,III/1
2028750_2024-01-23_18:52:00.000000,2024-01-23,18:52:00.000000,2024-01-23,1904,1904,III/1
2028750_2024-01-23_20:52:00.000000,2024-01-23,20:52:00.000000,2024-01-23,2057,2104,III/2
2028750_2024-01-23_22:22:00.000000,2024-01-23,22:22:00.000000,2024-01-23,2231,2232,III/2
2028750_2024-01-24_08:07:00.000000,2024-01-24,08:07:00.000000,2024-01-24,0808,0810,III/1
2028753_2024-01-24_10:51:00.000000,2024-01-24,10:51:00.000000,2024-01-24,1057,1057,III/2
2028756_2024-01-24_22:55:00.000000,2024-01-24,22:55:00.000000,2024-01-24,2303,2304,III/2
2028756_2024-01-24_23:55:00.000000,2024-01-24,23:55:00.000000,2024-01-24,2356,2359,III/1
2028756_2024-01-25_01:40:00.000000,2024-01-25,01:40:00.000000,2024-01-25,0141,0141,III/2
2028756_2024-01-25_02:40:00.000000,2024-01-25,02:40:00.000000,2024-01-25,0249,0257,III/1
2028756_2024-01-25_02:55:00.000000,2024-01-25,02:55:00.000000,2024-01-25,0249,0257,III/1
2028756_2024-01-25_07:25:00.000000,2024-01-25,07:25:00.000000,2024-01-25,0734,0735,III/2
2028759_2024-01-25_09:34:00.000000,2024-01-25,09:34:00.000000,2024-01-25,0938,0942,III/1
2028765_2024-01-26_12:17:00.000000,2024-01-26,12:17:00.000000,2024-01-26,1218,1218,III/2
2028774_2024-01-28_00:33:00.000000,2024-01-28,00:33:00.000000,2024-01-28,0036,0040,III/1
2028774_2024-01-28_02:18:00.000000,2024-01-28,02:18:00.000000,2024-01-28,0228,0250,II/2    648
2028774_2024-01-28_02:33:00.000000,2024-01-28,02:33:00.000000,2024-01-28,0228,0250,II/2    648
2028774_2024-01-28_02:48:00.000000,2024-01-28,02:48:00.000000,2024-01-28,0228,0250,II/2    648
2028774_2024-01-28_02:18:00.000000,2024-01-28,02:18:00.000000,2024-01-28,0228,0232,V/2
2028774_2024-01-28_04:48:00.000000,2024-01-28,04:48:00.000000,2024-01-28,0500,0500,III/1
2028774_2024-01-28_06:33:00.000000,2024-01-28,06:33:00.000000,2024-01-28,0635,0636,III/2
2028774_2024-01-28_08:18:00.000000,2024-01-28,08:18:00.000000,2024-01-28,0826,0826,III/1
2028777_2024-01-28_08:57:00.000000,2024-01-28,08:57:00.000000,2024-01-28,0904,0907,III/1
2028777_2024-01-28_09:57:00.000000,2024-01-28,09:57:00.000000,2024-01-28,0958,1004,III/2
2028777_2024-01-28_10:12:00.000000,2024-01-28,10:12:00.000000,2024-01-28,1018,1018,III/1
2028780_2024-01-28_15:50:00.000000,2024-01-28,15:50:00.000000,2024-01-28,1603,1605,III/1
2028780_2024-01-28_18:50:00.000000,2024-01-28,18:50:00.000000,2024-01-28,1859,1859,III/1
2028780_2024-01-28_19:35:00.000000,2024-01-28,19:35:00.000000,2024-01-28,1946,1947,III/1
2028780_2024-01-28_20:35:00.000000,2024-01-28,20:35:00.000000,2024-01-28,2039,2040,III/1
2028780_2024-01-28_22:20:00.000000,2024-01-28,22:20:00.000000,2024-01-28,2222,2222,III/1
2028780_2024-01-29_01:20:00.000000,2024-01-29,01:20:00.000000,2024-01-29,0131,0136,III/1
2028780_2024-01-29_01:35:00.000000,2024-01-29,01:35:00.000000,2024-01-29,0131,0136,III/1
2028780_2024-01-29_02:05:00.000000,2024-01-29,02:05:00.000000,2024-01-29,0209,0210,III/2
2028780_2024-01-29_04:05:00.000000,2024-01-29,04:05:00.000000,2024-01-29,0407,0454,II/2    512
2028780_2024-01-29_04:20:00.000000,2024-01-29,04:20:00.000000,2024-01-29,0407,0454,II/2    512
2028780_2024-01-29_04:35:00.000000,2024-01-29,04:35:00.000000,2024-01-29,0407,0454,II/2    512
2028780_2024-01-29_04:50:00.000000,2024-01-29,04:50:00.000000,2024-01-29,0407,0454,II/2    512
2028780_2024-01-29_07:20:00.000000,2024-01-29,07:20:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_07:35:00.000000,2024-01-29,07:35:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_07:50:00.000000,2024-01-29,07:50:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_08:05:00.000000,2024-01-29,08:05:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_08:20:00.000000,2024-01-29,08:20:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_08:35:00.000000,2024-01-29,08:35:00.000000,2024-01-29,0727,0930,III/1
2028780_2024-01-29_07:20:00.000000,2024-01-29,07:20:00.000000,2024-01-29,0727,0730,III/1
2028783_2024-01-29_09:55:00.000000,2024-01-29,09:55:00.000000,2024-01-29,1009,1011,III/2
2028783_2024-01-29_10:10:00.000000,2024-01-29,10:10:00.000000,2024-01-29,1009,1011,III/2
2028783_2024-01-29_10:10:00.000000,2024-01-29,10:10:00.000000,2024-01-29,1021,1029,II/1    393
2028783_2024-01-29_10:25:00.000000,2024-01-29,10:25:00.000000,2024-01-29,1021,1029,II/1    393
2028786_2024-01-29_14:53:00.000000,2024-01-29,14:53:00.000000,2024-01-29,1506,1510,III/2
2028786_2024-01-29_15:08:00.000000,2024-01-29,15:08:00.000000,2024-01-29,1506,1510,III/2
2028786_2024-01-29_16:08:00.000000,2024-01-29,16:08:00.000000,2024-01-29,1619,1625,III/1
2028786_2024-01-29_16:23:00.000000,2024-01-29,16:23:00.000000,2024-01-29,1619,1625,III/1
2028786_2024-01-29_20:38:00.000000,2024-01-29,20:38:00.000000,2024-01-29,2050,2051,III/1
2028786_2024-01-30_00:38:00.000000,2024-01-30,00:38:00.000000,2024-01-30,0046,0050,III/2
2028786_2024-01-30_00:53:00.000000,2024-01-30,00:53:00.000000,2024-01-30,0101,0111,III/2
2028786_2024-01-30_01:08:00.000000,2024-01-30,01:08:00.000000,2024-01-30,0101,0111,III/2
2028786_2024-01-30_02:23:00.000000,2024-01-30,02:23:00.000000,2024-01-30,0231,0231,III/2
2028786_2024-01-30_03:53:00.000000,2024-01-30,03:53:00.000000,2024-01-30,0403,0405,III/1
2028786_2024-01-30_07:53:00.000000,2024-01-30,07:53:00.000000,2024-01-30,0807,0807,III/1
2028789_2024-01-30_09:38:00.000000,2024-01-30,09:38:00.000000,2024-01-30,0939,0941,III/2
2028789_2024-01-30_11:53:00.000000,2024-01-30,11:53:00.000000,2024-01-30,1200,1206,III/1
2028792_2024-01-30_15:26:00.000000,2024-01-30,15:26:00.000000,2024-01-30,1532,1532,III/1
2028792_2024-01-30_18:56:00.000000,2024-01-30,18:56:00.000000,2024-01-30,1906,1909,III/1
2028792_2024-01-30_19:56:00.000000,2024-01-30,19:56:00.000000,2024-01-30,2005,2006,III/1
2028792_2024-01-30_22:56:00.000000,2024-01-30,22:56:00.000000,2024-01-30,2304,2311,III/1
2028792_2024-01-31_00:41:00.000000,2024-01-31,00:41:00.000000,2024-01-31,0046,0047,III/2
2028792_2024-01-31_04:11:00.000000,2024-01-31,04:11:00.000000,2024-01-31,0415,0419,III/2
2028792_2024-01-31_05:11:00.000000,2024-01-31,05:11:00.000000,2024-01-31,0516,0523,III/1
2028792_2024-01-31_06:26:00.000000,2024-01-31,06:26:00.000000,2024-01-31,0629,0630,V/2
2028792_2024-01-31_06:26:00.000000,2024-01-31,06:26:00.000000,2024-01-31,0629,0629,III/2
2028792_2024-01-31_07:26:00.000000,2024-01-31,07:26:00.000000,2024-01-31,0738,0738,III/1
2028795_2024-01-31_09:05:00.000000,2024-01-31,09:05:00.000000,2024-01-31,0911,0912,III/2
2028795_2024-01-31_12:20:00.000000,2024-01-31,12:20:00.000000,2024-01-31,1231,1232,III/2
2028798_2024-01-31_15:13:00.000000,2024-01-31,15:13:00.000000,2024-01-31,1527,1528,III/2
2028798_2024-01-31_16:13:00.000000,2024-01-31,16:13:00.000000,2024-01-31,1618,1620,III/1
2028798_2024-02-01_00:13:00.000000,2024-02-01,00:13:00.000000,2024-02-01,0013,0015,III/1
2028798_2024-02-01_01:58:00.000000,2024-02-01,01:58:00.000000,2024-02-01,0207,0208,III/1
2028801_2024-02-01_10:33:00.000000,2024-02-01,10:33:00.000000,2024-02-01,1039,1039,III/1
2028804_2024-02-01_14:46:00.000000,2024-02-01,14:46:00.000000,2024-02-01,1449,1454,III/1
2028804_2024-02-01_14:46:00.000000,2024-02-01,14:46:00.000000,2024-02-01,1458,1501,III/2
2028804_2024-02-01_17:01:00.000000,2024-02-01,17:01:00.000000,2024-02-01,1714,1716,III/1
2028804_2024-02-01_19:31:00.000000,2024-02-01,19:31:00.000000,2024-02-01,1933,1934,III/1
2028804_2024-02-01_20:31:00.000000,2024-02-01,20:31:00.000000,2024-02-01,2043,2044,V/2
2028804_2024-02-02_03:01:00.000000,2024-02-02,03:01:00.000000,2024-02-02,0306,0316,II/3    1444
2028804_2024-02-02_06:16:00.000000,2024-02-02,06:16:00.000000,2024-02-02,0627,0627,III/1
2028807_2024-02-02_10:16:00.000000,2024-02-02,10:16:00.000000,2024-02-02,1021,1022,III/2
2028807_2024-02-02_10:46:00.000000,2024-02-02,10:46:00.000000,2024-02-02,1053,1057,III/2
2028807_2024-02-02_11:01:00.000000,2024-02-02,11:01:00.000000,2024-02-02,1107,1113,II/1    874
2028807_2024-02-02_12:46:00.000000,2024-02-02,12:46:00.000000,2024-02-02,1258,1258,III/1
2028807_2024-02-02_13:16:00.000000,2024-02-02,13:16:00.000000,2024-02-02,1324,1334,III/3
2028807_2024-02-02_13:31:00.000000,2024-02-02,13:31:00.000000,2024-02-02,1324,1334,III/3
2028810_2024-02-02_15:18:00.000000,2024-02-02,15:18:00.000000,2024-02-02,1529,1530,III/1
2028810_2024-02-02_16:18:00.000000,2024-02-02,16:18:00.000000,2024-02-02,1630,1638,III/2
2028810_2024-02-02_16:33:00.000000,2024-02-02,16:33:00.000000,2024-02-02,1630,1638,III/2
2028810_2024-02-02_16:33:00.000000,2024-02-02,16:33:00.000000,2024-02-02,1645,1645,III/1
2028810_2024-02-02_17:33:00.000000,2024-02-02,17:33:00.000000,2024-02-02,1745,1748,III/1
2028810_2024-02-03_08:18:00.000000,2024-02-03,08:18:00.000000,2024-02-03,0819,0819,III/1
2028813_2024-02-03_09:13:00.000000,2024-02-03,09:13:00.000000,2024-02-03,0916,0917,III/2
2028813_2024-02-03_09:43:00.000000,2024-02-03,09:43:00.000000,2024-02-03,0953,0953,III/1
2028813_2024-02-03_11:13:00.000000,2024-02-03,11:13:00.000000,2024-02-03,1119,1120,III/2
2028813_2024-02-03_11:58:00.000000,2024-02-03,11:58:00.000000,2024-02-03,1207,1207,III/1
2028819_2024-02-04_10:56:00.000000,2024-02-04,10:56:00.000000,2024-02-04,1102,1103,III/2
