Index,Date,URL,date,time,key,timestamp_dt,label
17047,2022638_2023-08-04_12:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_122900_LBA_OUTER_S0.fits,2023-08-04,12:29:00.000000,2022638_2023-08-04_12:29:00.000000,2023-08-04 12:29:00,
17030,2022638_2023-08-04_12:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_124400_LBA_OUTER_S0.fits,2023-08-04,12:44:00.000000,2022638_2023-08-04_12:44:00.000000,2023-08-04 12:44:00,
17028,2022638_2023-08-04_12:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_125900_LBA_OUTER_S0.fits,2023-08-04,12:59:00.000000,2022638_2023-08-04_12:59:00.000000,2023-08-04 12:59:00,
17065,2022638_2023-08-04_13:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_131400_LBA_OUTER_S0.fits,2023-08-04,13:14:00.000000,2022638_2023-08-04_13:14:00.000000,2023-08-04 13:14:00,
17033,2022638_2023-08-04_13:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_132900_LBA_OUTER_S0.fits,2023-08-04,13:29:00.000000,2022638_2023-08-04_13:29:00.000000,2023-08-04 13:29:00,
17041,2022638_2023-08-04_13:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_134400_LBA_OUTER_S0.fits,2023-08-04,13:44:00.000000,2022638_2023-08-04_13:44:00.000000,2023-08-04 13:44:00,
17042,2022638_2023-08-04_13:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_135900_LBA_OUTER_S0.fits,2023-08-04,13:59:00.000000,2022638_2023-08-04_13:59:00.000000,2023-08-04 13:59:00,
17075,2022638_2023-08-04_14:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_141400_LBA_OUTER_S0.fits,2023-08-04,14:14:00.000000,2022638_2023-08-04_14:14:00.000000,2023-08-04 14:14:00,
17048,2022638_2023-08-04_14:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_142900_LBA_OUTER_S0.fits,2023-08-04,14:29:00.000000,2022638_2023-08-04_14:29:00.000000,2023-08-04 14:29:00,III/1
17031,2022638_2023-08-04_14:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_144400_LBA_OUTER_S0.fits,2023-08-04,14:44:00.000000,2022638_2023-08-04_14:44:00.000000,2023-08-04 14:44:00,
17032,2022638_2023-08-04_14:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_145900_LBA_OUTER_S0.fits,2023-08-04,14:59:00.000000,2022638_2023-08-04_14:59:00.000000,2023-08-04 14:59:00,
17064,2022638_2023-08-04_15:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_151400_LBA_OUTER_S0.fits,2023-08-04,15:14:00.000000,2022638_2023-08-04_15:14:00.000000,2023-08-04 15:14:00,
17034,2022638_2023-08-04_15:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_152900_LBA_OUTER_S0.fits,2023-08-04,15:29:00.000000,2022638_2023-08-04_15:29:00.000000,2023-08-04 15:29:00,
17044,2022638_2023-08-04_15:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_154400_LBA_OUTER_S0.fits,2023-08-04,15:44:00.000000,2022638_2023-08-04_15:44:00.000000,2023-08-04 15:44:00,
17043,2022638_2023-08-04_15:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_155900_LBA_OUTER_S0.fits,2023-08-04,15:59:00.000000,2022638_2023-08-04_15:59:00.000000,2023-08-04 15:59:00,
17052,2022638_2023-08-04_16:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_161400_LBA_OUTER_S0.fits,2023-08-04,16:14:00.000000,2022638_2023-08-04_16:14:00.000000,2023-08-04 16:14:00,
17071,2022638_2023-08-04_16:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_162900_LBA_OUTER_S0.fits,2023-08-04,16:29:00.000000,2022638_2023-08-04_16:29:00.000000,2023-08-04 16:29:00,
17055,2022638_2023-08-04_16:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_164400_LBA_OUTER_S0.fits,2023-08-04,16:44:00.000000,2022638_2023-08-04_16:44:00.000000,2023-08-04 16:44:00,
17056,2022638_2023-08-04_16:59:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_165900_LBA_OUTER_S0.fits,2023-08-04,16:59:00.000000,2022638_2023-08-04_16:59:00.000000,2023-08-04 16:59:00,
17036,2022638_2023-08-04_17:14:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_171400_LBA_OUTER_S0.fits,2023-08-04,17:14:00.000000,2022638_2023-08-04_17:14:00.000000,2023-08-04 17:14:00,
17060,2022638_2023-08-04_17:29:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_172900_LBA_OUTER_S0.fits,2023-08-04,17:29:00.000000,2022638_2023-08-04_17:29:00.000000,2023-08-04 17:29:00,
17066,2022638_2023-08-04_17:44:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4751/2022638/dynamic_spectra/LOFAR_20230804_174400_LBA_OUTER_S0.fits,2023-08-04,17:44:00.000000,2022638_2023-08-04_17:44:00.000000,2023-08-04 17:44:00,
17107,2022641_2023-08-04_18:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_180400_LBA_OUTER_S0.fits,2023-08-04,18:04:00.000000,2022641_2023-08-04_18:04:00.000000,2023-08-04 18:04:00,
17108,2022641_2023-08-04_18:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_181900_LBA_OUTER_S0.fits,2023-08-04,18:19:00.000000,2022641_2023-08-04_18:19:00.000000,2023-08-04 18:19:00,
17096,2022641_2023-08-04_18:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_183400_LBA_OUTER_S0.fits,2023-08-04,18:34:00.000000,2022641_2023-08-04_18:34:00.000000,2023-08-04 18:34:00,
17089,2022641_2023-08-04_18:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_184900_LBA_OUTER_S0.fits,2023-08-04,18:49:00.000000,2022641_2023-08-04_18:49:00.000000,2023-08-04 18:49:00,
17116,2022641_2023-08-04_19:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_190400_LBA_OUTER_S0.fits,2023-08-04,19:04:00.000000,2022641_2023-08-04_19:04:00.000000,2023-08-04 19:04:00,
17115,2022641_2023-08-04_19:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_191900_LBA_OUTER_S0.fits,2023-08-04,19:19:00.000000,2022641_2023-08-04_19:19:00.000000,2023-08-04 19:19:00,
17086,2022641_2023-08-04_19:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_193400_LBA_OUTER_S0.fits,2023-08-04,19:34:00.000000,2022641_2023-08-04_19:34:00.000000,2023-08-04 19:34:00,
17077,2022641_2023-08-04_19:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_194900_LBA_OUTER_S0.fits,2023-08-04,19:49:00.000000,2022641_2023-08-04_19:49:00.000000,2023-08-04 19:49:00,III/2
17098,2022641_2023-08-04_20:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_200400_LBA_OUTER_S0.fits,2023-08-04,20:04:00.000000,2022641_2023-08-04_20:04:00.000000,2023-08-04 20:04:00,
17097,2022641_2023-08-04_20:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_201900_LBA_OUTER_S0.fits,2023-08-04,20:19:00.000000,2022641_2023-08-04_20:19:00.000000,2023-08-04 20:19:00,
17106,2022641_2023-08-04_20:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_203400_LBA_OUTER_S0.fits,2023-08-04,20:34:00.000000,2022641_2023-08-04_20:34:00.000000,2023-08-04 20:34:00,
17103,2022641_2023-08-04_20:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_204900_LBA_OUTER_S0.fits,2023-08-04,20:49:00.000000,2022641_2023-08-04_20:49:00.000000,2023-08-04 20:49:00,
17084,2022641_2023-08-04_21:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_210400_LBA_OUTER_S0.fits,2023-08-04,21:04:00.000000,2022641_2023-08-04_21:04:00.000000,2023-08-04 21:04:00,
17085,2022641_2023-08-04_21:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_211900_LBA_OUTER_S0.fits,2023-08-04,21:19:00.000000,2022641_2023-08-04_21:19:00.000000,2023-08-04 21:19:00,
17117,2022641_2023-08-04_21:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_213400_LBA_OUTER_S0.fits,2023-08-04,21:34:00.000000,2022641_2023-08-04_21:34:00.000000,2023-08-04 21:34:00,
17114,2022641_2023-08-04_21:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_214900_LBA_OUTER_S0.fits,2023-08-04,21:49:00.000000,2022641_2023-08-04_21:49:00.000000,2023-08-04 21:49:00,
17120,2022641_2023-08-04_22:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_220400_LBA_OUTER_S0.fits,2023-08-04,22:04:00.000000,2022641_2023-08-04_22:04:00.000000,2023-08-04 22:04:00,
17119,2022641_2023-08-04_22:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_221900_LBA_OUTER_S0.fits,2023-08-04,22:19:00.000000,2022641_2023-08-04_22:19:00.000000,2023-08-04 22:19:00,
17083,2022641_2023-08-04_22:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_223400_LBA_OUTER_S0.fits,2023-08-04,22:34:00.000000,2022641_2023-08-04_22:34:00.000000,2023-08-04 22:34:00,
17080,2022641_2023-08-04_22:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_224900_LBA_OUTER_S0.fits,2023-08-04,22:49:00.000000,2022641_2023-08-04_22:49:00.000000,2023-08-04 22:49:00,
17109,2022641_2023-08-04_23:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_230400_LBA_OUTER_S0.fits,2023-08-04,23:04:00.000000,2022641_2023-08-04_23:04:00.000000,2023-08-04 23:04:00,
17110,2022641_2023-08-04_23:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_231900_LBA_OUTER_S0.fits,2023-08-04,23:19:00.000000,2022641_2023-08-04_23:19:00.000000,2023-08-04 23:19:00,
17093,2022641_2023-08-04_23:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_233400_LBA_OUTER_S0.fits,2023-08-04,23:34:00.000000,2022641_2023-08-04_23:34:00.000000,2023-08-04 23:34:00,
17092,2022641_2023-08-04_23:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230804_234900_LBA_OUTER_S0.fits,2023-08-04,23:49:00.000000,2022641_2023-08-04_23:49:00.000000,2023-08-04 23:49:00,
17078,2022641_2023-08-05_00:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_000400_LBA_OUTER_S0.fits,2023-08-05,00:04:00.000000,2022641_2023-08-05_00:04:00.000000,2023-08-05 00:04:00,
17079,2022641_2023-08-05_00:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_001900_LBA_OUTER_S0.fits,2023-08-05,00:19:00.000000,2022641_2023-08-05_00:19:00.000000,2023-08-05 00:19:00,
17113,2022641_2023-08-05_00:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_003400_LBA_OUTER_S0.fits,2023-08-05,00:34:00.000000,2022641_2023-08-05_00:34:00.000000,2023-08-05 00:34:00,
17118,2022641_2023-08-05_00:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_004900_LBA_OUTER_S0.fits,2023-08-05,00:49:00.000000,2022641_2023-08-05_00:49:00.000000,2023-08-05 00:49:00,
17088,2022641_2023-08-05_01:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_010400_LBA_OUTER_S0.fits,2023-08-05,01:04:00.000000,2022641_2023-08-05_01:04:00.000000,2023-08-05 01:04:00,
17087,2022641_2023-08-05_01:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_011900_LBA_OUTER_S0.fits,2023-08-05,01:19:00.000000,2022641_2023-08-05_01:19:00.000000,2023-08-05 01:19:00,
17104,2022641_2023-08-05_01:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_013400_LBA_OUTER_S0.fits,2023-08-05,01:34:00.000000,2022641_2023-08-05_01:34:00.000000,2023-08-05 01:34:00,
17105,2022641_2023-08-05_01:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_014900_LBA_OUTER_S0.fits,2023-08-05,01:49:00.000000,2022641_2023-08-05_01:49:00.000000,2023-08-05 01:49:00,
17101,2022641_2023-08-05_02:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_020400_LBA_OUTER_S0.fits,2023-08-05,02:04:00.000000,2022641_2023-08-05_02:04:00.000000,2023-08-05 02:04:00,
17102,2022641_2023-08-05_02:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_021900_LBA_OUTER_S0.fits,2023-08-05,02:19:00.000000,2022641_2023-08-05_02:19:00.000000,2023-08-05 02:19:00,
17091,2022641_2023-08-05_02:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_023400_LBA_OUTER_S0.fits,2023-08-05,02:34:00.000000,2022641_2023-08-05_02:34:00.000000,2023-08-05 02:34:00,
17094,2022641_2023-08-05_02:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_024900_LBA_OUTER_S0.fits,2023-08-05,02:49:00.000000,2022641_2023-08-05_02:49:00.000000,2023-08-05 02:49:00,
17112,2022641_2023-08-05_03:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_030400_LBA_OUTER_S0.fits,2023-08-05,03:04:00.000000,2022641_2023-08-05_03:04:00.000000,2023-08-05 03:04:00,III/2
17111,2022641_2023-08-05_03:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_031900_LBA_OUTER_S0.fits,2023-08-05,03:19:00.000000,2022641_2023-08-05_03:19:00.000000,2023-08-05 03:19:00,
17081,2022641_2023-08-05_03:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_033400_LBA_OUTER_S0.fits,2023-08-05,03:34:00.000000,2022641_2023-08-05_03:34:00.000000,2023-08-05 03:34:00,
17082,2022641_2023-08-05_03:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_034900_LBA_OUTER_S0.fits,2023-08-05,03:49:00.000000,2022641_2023-08-05_03:49:00.000000,2023-08-05 03:49:00,
17100,2022641_2023-08-05_04:04:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_040400_LBA_OUTER_S0.fits,2023-08-05,04:04:00.000000,2022641_2023-08-05_04:04:00.000000,2023-08-05 04:04:00,
17099,2022641_2023-08-05_04:19:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_041900_LBA_OUTER_S0.fits,2023-08-05,04:19:00.000000,2022641_2023-08-05_04:19:00.000000,2023-08-05 04:19:00,
17090,2022641_2023-08-05_04:34:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_043400_LBA_OUTER_S0.fits,2023-08-05,04:34:00.000000,2022641_2023-08-05_04:34:00.000000,2023-08-05 04:34:00,III/1
17095,2022641_2023-08-05_04:49:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4753/2022641/dynamic_spectra/LOFAR_20230805_044900_LBA_OUTER_S0.fits,2023-08-05,04:49:00.000000,2022641_2023-08-05_04:49:00.000000,2023-08-05 04:49:00,III/1
17147,2022644_2023-08-05_05:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_051500_LBA_OUTER_S0.fits,2023-08-05,05:15:00.000000,2022644_2023-08-05_05:15:00.000000,2023-08-05 05:15:00,III/2
17169,2022644_2023-08-05_05:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_053000_LBA_OUTER_S0.fits,2023-08-05,05:30:00.000000,2022644_2023-08-05_05:30:00.000000,2023-08-05 05:30:00,
17140,2022644_2023-08-05_05:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_054500_LBA_OUTER_S0.fits,2023-08-05,05:45:00.000000,2022644_2023-08-05_05:45:00.000000,2023-08-05 05:45:00,
17167,2022644_2023-08-05_06:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_060000_LBA_OUTER_S0.fits,2023-08-05,06:00:00.000000,2022644_2023-08-05_06:00:00.000000,2023-08-05 06:00:00,
17134,2022644_2023-08-05_06:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_061500_LBA_OUTER_S0.fits,2023-08-05,06:15:00.000000,2022644_2023-08-05_06:15:00.000000,2023-08-05 06:15:00,
17130,2022644_2023-08-05_06:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_063000_LBA_OUTER_S0.fits,2023-08-05,06:30:00.000000,2022644_2023-08-05_06:30:00.000000,2023-08-05 06:30:00,
17154,2022644_2023-08-05_06:45:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_064500_LBA_OUTER_S0.fits,2023-08-05,06:45:00.000000,2022644_2023-08-05_06:45:00.000000,2023-08-05 06:45:00,
17156,2022644_2023-08-05_07:00:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_070000_LBA_OUTER_S0.fits,2023-08-05,07:00:00.000000,2022644_2023-08-05_07:00:00.000000,2023-08-05 07:00:00,II/2    572
17122,2022644_2023-08-05_07:15:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_071500_LBA_OUTER_S0.fits,2023-08-05,07:15:00.000000,2022644_2023-08-05_07:15:00.000000,2023-08-05 07:15:00,II/2    572
17143,2022644_2023-08-05_07:30:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4754/2022644/dynamic_spectra/LOFAR_20230805_073000_LBA_OUTER_S0.fits,2023-08-05,07:30:00.000000,2022644_2023-08-05_07:30:00.000000,2023-08-05 07:30:00,
